290,13,722,10.0,58,55,1014.0,29.95,1013.6
280,15,722,10.0,58,55,1014.3,29.95,1013.6
290,17,722,10.0,58,55,1014.1,29.95,1013.6
290,11,722,10.0,57,54,1014.0,29.95,1013.6
280,11,722,10.0,57,54,1014.1,29.95,1013.6
290,10,722,10.0,65,55,1013.2,29.92,1012.6
300,18,722,10.0,66,56,1007.6,29.76,1007.2
300,23,722,10.0,64,56,1007.0,29.74,1006.5
290,21,722,10.0,61,55,1006.6,29.73,1006.2
300,8,722,10.0,60,56,1007.6,29.76,1007.2
300,10,722,10.0,60,56,1008.0,29.77,1007.5
320,5,722,10.0,60,56,1007.7,29.76,1007.2
300,3,722,10.0,59,55,1007.5,29.75,1006.9
300,5,722,10.0,59,56,1006.9,29.74,1006.5
270,8,722,10.0,57,53,1010.4,29.84,1009.9
270,13,722,10.0,57,53,1010.6,29.84,1009.9
260,13,722,10.0,58,53,1011.1,29.86,1010.6
260,11,722,10.0,59,52,1011.8,29.88,1011.3
230,10,722,10.0,59,51,1012.1,29.89,1011.6
250,9,722,10.0,62,49,1012.6,29.90,1011.9
260,18,722,10.0,65,50,1013.2,29.92,1012.6
250,15,722,10.0,64,48,1013.5,29.93,1012.9
250,14,722,10.0,65,49,1013.1,29.92,1012.6
990,6,722,10.0,59,52,1013.4,29.93,1012.9
260,7,722,10.0,59,52,1013.6,29.93,1012.9
200,5,722,10.0,59,53,1014.4,29.96,1014.0
230,5,722,10.0,58,52,1014.9,29.97,1014.3
240,6,722,10.0,63,57,1016.3,30.01,1015.7
270,8,722,10.0,62,58,1016.5,30.02,1016.0
280,10,722,10.0,62,58,1016.7,30.02,1016.0
310,7,722,10.0,60,58,1016.9,30.03,1016.3
020,10,722,10.0,66,56,1019.1,30.10,1018.7
020,10,722,10.0,66,57,1018.4,30.08,1018.0
300,14,722,10.0,69,55,1018.0,30.06,1017.3
280,17,722,10.0,68,55,1017.5,30.05,1017.0
280,20,722,10.0,68,54,1016.8,30.03,1016.3
270,22,722,10.0,64,54,1016.4,30.02,1016.0
280,21,722,10.0,63,54,1015.8,30.00,1015.3
270,23,722,10.0,60,54,1015.7,30.00,1015.3
280,17,722,10.0,60,54,1015.6,29.99,1015.0
280,20,722,10.0,60,54,1015.8,30.00,1015.3
280,13,722,10.0,60,54,1016.2,30.01,1015.7
300,9,722,10.0,60,53,1015.8,30.00,1015.3
280,6,722,10.0,59,53,1015.8,30.00,1015.3
280,6,722,10.0,58,53,1015.6,29.99,1015.0
270,3,722,10.0,58,51,1014.8,29.97,1014.3
260,3,722,10.0,57,51,1014.8,29.97,1014.3
060,3,722,10.0,65,57,1015.5,29.99,1015.0
040,3,722,10.0,68,58,1015.3,29.98,1014.6
060,5,722,10.0,70,58,1014.7,29.97,1014.3
020,7,722,10.0,73,59,1014.2,29.95,1013.6
300,13,722,10.0,78,53,1013.3,29.93,1012.9
300,16,722,10.0,73,54,1013.0,29.92,1012.6
290,20,722,10.0,73,52,1012.5,29.90,1011.9
280,18,722,10.0,71,53,1012.1,29.89,1011.6
270,22,722,10.0,69,52,1011.9,29.88,1011.3
280,23,722,10.0,63,53,1011.9,29.88,1011.3
280,16,722,10.0,62,53,1011.5,29.87,1010.9
290,18,722,10.0,61,53,1011.9,29.88,1011.3
290,10,722,10.0,60,53,1012.2,29.89,1011.6
290,14,722,10.0,60,53,1012.4,29.90,1011.9
280,8,722,10.0,59,53,1011.9,29.88,1011.3
280,6,722,10.0,58,53,1011.7,29.88,1011.3
280,5,722,10.0,58,52,1011.4,29.87,1010.9
260,5,722,10.0,57,52,1011.4,29.87,1010.9
250,3,722,10.0,56,48,1011.1,29.86,1010.6
190,3,722,10.0,56,50,1011.3,29.86,1010.6
330,5,722,10.0,61,54,1011.8,29.88,1011.3
050,3,722,10.0,67,59,1012.1,29.89,1011.6
040,3,722,10.0,69,59,1012.1,29.89,1011.6
030,3,722,10.0,71,58,1011.6,29.88,1011.3
060,3,722,10.0,74,57,1011.0,29.86,1010.6
060,3,722,10.0,76,58,1010.3,29.84,1009.9
300,14,722,10.0,84,54,1009.4,29.81,1008.9
290,17,722,10.0,83,53,1009.1,29.80,1008.5
290,17,722,10.0,82,51,1008.8,29.79,1008.2
280,17,722,10.0,81,50,1008.3,29.78,1007.9
270,16,722,10.0,78,49,1008.4,29.78,1007.9
280,16,722,10.0,73,50,1008.4,29.78,1007.9
280,14,722,10.0,71,51,1008.9,29.79,1008.2
250,5,722,10.0,71,51,1009.6,29.81,1008.9
020,3,722,10.0,69,58,1011.8,29.88,1011.3
030,3,722,10.0,73,60,1012.0,29.89,1011.6
030,7,722,10.0,76,61,1011.9,29.88,1011.3
010,6,722,10.0,77,62,1011.2,29.86,1010.6
050,3,722,10.0,79,62,1010.6,29.84,1009.9
020,5,722,10.0,84,54,1009.8,29.82,1009.2
320,7,722,10.0,89,57,1009.2,29.80,1008.5
300,11,722,10.0,89,51,1008.9,29.79,1008.2
290,15,722,10.0,84,51,1008.6,29.79,1008.2
280,16,722,10.0,81,49,1008.5,29.78,1007.9
280,15,722,10.0,77,49,1008.6,29.79,1008.2
280,15,722,10.0,77,46,1009.1,29.80,1008.5
320,6,722,10.0,77,48,1009.5,29.81,1008.9
270,3,722,10.0,76,46,1009.5,29.81,1008.9
290,3,722,10.0,75,46,1009.3,29.81,1008.9
270,3,722,10.0,69,46,1008.8,29.79,1008.2
290,3,722,10.0,67,52,1008.8,29.79,1008.2
350,6,722,10.0,70,59,1009.3,29.81,1008.9
040,3,722,10.0,75,61,1009.0,29.80,1008.5
040,3,722,10.0,77,61,1008.3,29.78,1007.9
360,7,722,10.0,80,62,1007.6,29.76,1007.2
320,13,722,10.0,88,57,1006.7,29.73,1006.2
310,14,722,10.0,87,56,1006.2,29.72,1005.8
290,20,722,10.0,81,55,1006.2,29.72,1005.8
290,20,722,10.0,78,55,1006.0,29.71,1005.5
300,17,722,10.0,71,55,1006.2,29.71,1005.5
300,15,722,10.0,66,56,1006.3,29.72,1005.8
310,14,722,10.0,63,56,1006.9,29.73,1006.2
310,15,722,10.0,63,55,1007.7,29.76,1007.2
300,17,722,10.0,62,55,1008.1,29.77,1007.5
300,17,722,10.0,61,54,1008.2,29.78,1007.9
290,14,722,10.0,61,54,1008.8,29.79,1008.2
290,13,722,10.0,60,54,1009.1,29.80,1008.5
300,14,722,10.0,60,54,1009.6,29.81,1008.9
290,11,722,10.0,59,54,1010.1,29.83,1009.6
280,7,722,10.0,59,53,1010.4,29.84,1009.9
260,7,722,10.0,59,53,1011.3,29.87,1010.9
270,9,722,10.0,58,53,1011.9,29.88,1011.3
230,15,722,10.0,60,53,1012.8,29.91,1012.3
230,9,722,10.0,61,52,1013.2,29.92,1012.6
280,10,722,10.0,63,53,1013.6,29.93,1012.9
260,16,722,10.0,64,52,1014.1,29.95,1013.6
260,21,722,10.0,64,52,1014.4,29.96,1014.0
270,20,722,9.1,64,52,1014.3,29.95,1013.6
260,15,722,10.0,64,53,1014.0,29.95,1013.6
270,18,722,10.0,64,53,1013.6,29.93,1012.9
260,15,722,10.0,64,53,1013.4,29.93,1012.9
250,17,722,10.0,61,52,1013.4,29.93,1012.9
250,15,722,10.0,62,52,1013.5,29.93,1012.9
250,14,722,10.0,60,52,1013.7,29.94,1013.3
240,11,722,10.0,59,52,1014.0,29.94,1013.3
260,8,722,10.0,59,51,1014.6,29.96,1014.0
260,9,722,10.0,59,51,1014.9,29.97,1014.3
260,9,722,10.0,59,52,1015.2,29.98,1014.6
230,9,722,10.0,58,51,1015.3,29.98,1014.6
230,6,722,10.0,58,50,1015.3,29.98,1014.6
200,5,722,10.0,58,50,1015.3,29.98,1014.6
360,3,722,10.0,62,53,1016.6,30.02,1016.0
080,6,722,10.0,62,53,1016.6,30.02,1016.0
080,5,722,10.0,64,54,1016.5,30.02,1016.0
300,13,722,10.0,72,51,1015.9,30.00,1015.3
300,13,722,10.0,73,51,1015.0,29.98,1014.6
300,16,722,10.0,73,52,1014.4,29.96,1014.0
290,16,722,10.0,72,50,1013.8,29.94,1013.3
280,23,722,10.0,71,47,1013.5,29.93,1012.9
290,14,722,10.0,64,49,1013.8,29.94,1013.3
310,13,722,10.0,63,51,1013.8,29.94,1013.3
280,9,722,10.0,62,51,1014.1,29.95,1013.6
290,8,722,10.0,61,51,1014.1,29.95,1013.6
250,5,722,10.0,61,52,1014.0,29.95,1013.6
100,3,722,10.0,75,53,1013.9,29.94,1013.3
050,3,722,10.0,77,55,1012.8,29.91,1012.3
290,20,722,10.0,68,50,1011.0,29.86,1010.6
300,13,722,10.0,67,50,1011.5,29.87,1010.9
290,17,722,10.0,65,49,1011.9,29.88,1011.3
300,14,722,10.0,64,52,1011.9,29.88,1011.3
290,16,722,10.0,62,52,1012.1,29.89,1011.6
290,15,722,10.0,62,53,1011.9,29.88,1011.3
300,15,722,10.0,61,53,1012.1,29.89,1011.6
280,7,722,10.0,60,53,1011.8,29.88,1011.3
280,11,722,10.0,59,53,1011.8,29.88,1011.3
280,9,722,10.0,59,54,1011.9,29.88,1011.3
300,6,722,10.0,60,53,1011.9,29.88,1011.3
280,7,722,10.0,60,53,1012.6,29.90,1011.9
280,11,722,10.0,59,55,1013.0,29.92,1012.6
300,9,722,10.0,63,54,1013.2,29.92,1012.6
300,7,722,10.0,68,54,1013.6,29.93,1012.9
310,11,722,10.0,69,54,1013.8,29.94,1013.3
290,14,722,10.0,72,53,1013.5,29.93,1012.9
300,14,722,10.0,73,54,1013.4,29.93,1012.9
290,24,722,10.0,72,53,1013.4,29.93,1012.9
280,22,722,10.0,73,51,1013.0,29.92,1012.6
290,21,722,10.0,70,52,1012.8,29.91,1012.3
290,15,722,10.0,61,54,1013.8,29.94,1013.3
300,11,722,10.0,61,54,1013.6,29.93,1012.9
300,13,722,10.0,60,54,1013.4,29.93,1012.9
290,13,722,10.0,59,55,1013.1,29.92,1012.6
290,14,722,10.0,58,54,1013.3,29.93,1012.9
300,9,722,10.0,57,54,1013.3,29.92,1012.6
300,13,722,10.0,57,54,1013.2,29.92,1012.6
300,13,722,10.0,57,54,1013.3,29.93,1012.9
290,13,722,10.0,58,54,1013.9,29.94,1013.3
310,11,722,10.0,61,55,1013.9,29.94,1013.3
310,13,722,10.0,63,55,1014.1,29.95,1013.6
320,15,722,10.0,64,55,1014.0,29.95,1013.6
310,14,722,10.0,69,54,1013.6,29.93,1012.9
320,17,722,10.0,69,54,1013.0,29.91,1012.3
310,17,722,10.0,70,54,1012.0,29.89,1011.6
300,18,722,10.0,70,53,1011.3,29.87,1010.9
280,22,722,10.0,70,53,1010.4,29.84,1009.9
290,16,722,10.0,67,55,1008.7,29.79,1008.2
300,17,722,10.0,62,55,1009.0,29.80,1008.5
300,11,722,10.0,61,55,1009.2,29.80,1008.5
300,8,722,10.0,61,55,1009.8,29.82,1009.2
270,7,722,10.0,60,55,1010.1,29.83,1009.6
290,7,722,10.0,59,54,1010.3,29.84,1009.9
320,17,722,10.0,68,56,1012.0,29.89,1011.6
300,17,722,10.0,69,55,1011.6,29.87,1010.9
310,17,722,10.0,69,55,1011.4,29.87,1010.9
300,17,722,10.0,67,55,1011.7,29.88,1011.3
270,15,722,10.0,61,54,1012.3,29.90,1011.9
310,7,722,10.0,69,55,1015.6,29.99,1015.0
300,14,722,10.0,73,56,1015.1,29.98,1014.6
290,16,722,10.0,72,57,1015.3,29.98,1014.6
290,18,722,10.0,69,56,1015.5,29.99,1015.0
280,16,722,10.0,69,57,1015.5,29.99,1015.0
270,14,722,10.0,68,57,1015.5,29.99,1015.0
270,20,722,10.0,64,55,1015.9,30.00,1015.3
270,15,722,10.0,63,56,1016.6,30.02,1016.0
280,8,722,10.0,63,53,1017.1,30.04,1016.7
290,9,722,10.0,61,55,1017.4,30.05,1017.0
310,10,722,10.0,60,53,1017.6,30.05,1017.0
280,16,722,10.0,60,54,1017.8,30.06,1017.3
280,11,722,10.0,59,54,1017.6,30.05,1017.0
290,10,722,10.0,59,54,1017.7,30.06,1017.3
290,7,722,10.0,59,54,1017.5,30.05,1017.0
290,5,722,10.0,57,52,1017.4,30.04,1016.7
300,7,722,10.0,58,55,1017.6,30.05,1017.0
300,7,722,10.0,59,55,1017.6,30.05,1017.0
290,5,722,10.0,62,56,1017.6,30.05,1017.0
040,5,722,10.0,66,57,1017.6,30.05,1017.0
060,6,722,10.0,66,57,1017.3,30.04,1016.7
070,5,722,10.0,68,58,1016.3,30.01,1015.7
030,3,722,10.0,70,59,1015.4,29.99,1015.0
300,16,722,10.0,73,55,1014.3,29.95,1013.6
290,21,722,10.0,69,55,1013.7,29.94,1013.3
290,22,722,10.0,68,55,1013.0,29.92,1012.6
290,17,722,10.0,69,53,1011.9,29.88,1011.3
290,14,722,10.0,67,53,1011.7,29.88,1011.3
310,7,722,10.0,63,54,1011.5,29.87,1010.9
290,5,722,9.1,59,54,1009.9,29.82,1009.2
250,3,722,10.0,58,53,1008.9,29.80,1008.5
280,6,722,10.0,56,52,1007.3,29.75,1006.9
270,5,722,10.0,57,53,1006.9,29.73,1006.2
310,7,722,10.0,63,54,1005.7,29.70,1005.2
320,8,722,10.0,65,56,1004.9,29.68,1004.5
300,8,722,10.0,69,55,1003.2,29.63,1002.8
250,21,722,10.0,70,54,1002.4,29.60,1001.8
230,28,722,10.0,67,52,1002.0,29.59,1001.4
270,28,722,10.0,65,50,1001.3,29.57,1000.8
260,34,722,10.0,63,48,1000.7,29.55,1000.1
200,3,722,10.0,58,50,997.8,29.47,997.4
150,6,722,10.0,58,50,998.2,29.48,997.7
210,5,722,10.0,55,49,997.9,29.47,997.4
110,5,722,10.0,55,49,998.5,29.49,998.1
180,5,722,10.0,54,48,999.6,29.52,999.1
140,5,722,10.0,55,48,1001.4,29.57,1000.8
130,5,722,10.0,55,48,1002.0,29.59,1001.4
140,8,722,10.0,58,49,1002.3,29.60,1001.8
090,3,722,10.0,62,51,1003.0,29.62,1002.5
010,3,722,10.0,66,53,1003.1,29.62,1002.5
360,5,722,10.0,69,55,1003.0,29.62,1002.5
300,17,722,10.0,71,52,1002.3,29.60,1001.8
290,16,722,10.0,72,51,1002.4,29.60,1001.8
290,15,722,10.0,72,49,1002.9,29.62,1002.5
270,13,722,10.0,71,47,1003.1,29.62,1002.5
290,11,722,10.0,69,47,1003.4,29.63,1002.8
290,11,722,10.0,65,50,1004.0,29.65,1003.5
300,13,722,10.0,63,51,1004.4,29.66,1003.8
300,10,722,10.0,63,50,1004.8,29.67,1004.1
300,11,722,10.0,63,51,1004.9,29.68,1004.5
290,7,722,10.0,62,51,1005.7,29.70,1005.2
190,5,722,10.0,62,49,1005.9,29.71,1005.5
160,3,722,10.0,60,48,1005.9,29.71,1005.5
160,7,722,10.0,61,48,1006.2,29.72,1005.8
130,7,722,10.0,62,52,1007.1,29.74,1006.5
300,3,722,10.0,58,46,1007.3,29.75,1006.9
280,8,722,10.0,58,46,1008.1,29.77,1007.5
290,7,722,10.0,60,51,1009.0,29.80,1008.5
310,3,722,10.0,61,51,1009.6,29.81,1008.9
030,3,722,10.0,63,54,1009.9,29.82,1009.2
130,9,722,10.0,64,51,1010.8,29.85,1010.2
090,8,722,10.0,65,55,1011.2,29.86,1010.6
070,8,722,10.0,66,56,1011.6,29.88,1011.3
060,8,722,10.0,67,56,1011.6,29.87,1010.9
050,8,722,10.0,68,56,1011.6,29.87,1010.9
050,7,722,10.0,70,57,1011.2,29.86,1010.6
050,3,722,10.0,71,58,1011.3,29.86,1010.6
190,16,722,10.0,73,53,1011.3,29.87,1010.9
190,14,722,10.0,72,54,1011.3,29.87,1010.9
210,14,722,10.0,69,55,1011.6,29.87,1010.9
230,5,722,10.0,68,54,1012.4,29.90,1011.9
210,5,722,10.0,67,54,1013.3,29.92,1012.6
220,3,722,10.0,66,55,1013.8,29.94,1013.3
300,3,722,10.0,65,56,1014.8,29.97,1014.3
240,5,722,10.0,65,56,1015.1,29.98,1014.6
230,5,722,10.0,64,56,1015.5,29.99,1015.0
290,5,722,10.0,62,55,1015.7,30.00,1015.3
190,5,722,10.0,63,56,1015.5,29.99,1015.0
170,7,722,10.0,63,55,1015.7,30.00,1015.3
140,7,722,10.0,62,55,1015.8,30.00,1015.3
290,3,722,10.0,60,54,1016.6,30.02,1016.0
330,5,722,10.0,65,57,1019.3,30.10,1018.7
010,3,722,10.0,67,56,1019.7,30.11,1019.0
060,6,722,10.0,68,58,1020.1,30.13,1019.7
040,6,722,10.0,69,58,1020.0,30.12,1019.4
040,7,722,10.0,69,57,1019.5,30.11,1019.0
010,8,722,10.0,71,58,1019.0,30.09,1018.4
290,20,722,10.0,73,56,1018.3,30.07,1017.7
290,20,722,10.0,71,56,1018.3,30.07,1017.7
290,13,722,10.0,64,55,1017.9,30.06,1017.3
